mean_2d,mean_3d,mean_Z,adjusted_mean_2d,adjusted_mean_3d,median_2d,median_3d,median_Z,sd_2d,sd_3d,sd_Z,point_fraction,name,mean_2d_woody,mean_3d_woody,mean_Z_woody,adjusted_mean_2d_woody,adjusted_mean_3d_woody,median_2d_woody,median_3d_woody,median_Z_woody,sd_2d_woody,sd_3d_woody,sd_Z_woody,fraction_points_woody,mean_2d_herb,mean_3d_herb,mean_Z_herb,adjusted_mean_2d_herb,adjusted_mean_3d_herb,median_2d_herb,median_3d_herb,median_Z_herb,sd_2d_herb,sd_3d_herb,sd_Z_herb,point_fraction_understory,sd_2d_partial,sd_3d_partial,sd_adjusted_3d_partial,sd_Z_partial,mean_fraction_points_partial,sd_fraction_points_partial,sd_3d_partial_woody,sd_adjusted_3d_partial_woody,sd_fraction_points_partial_woody,sd_3d_partial_herb,sd_adjusted_3d_partial_herb,sd_Z_partial_woody,sd_Z_partial_herb
3.13217455591991,3.69157800161809,0.686291979553185,4.47870450769959,5.27859694317571,1.70281766493069,2.0909782399633,-0.254,3.98960387701513,3.94185875006754,1.72265649381455,0.699348338461538,WI_S03_P05,4.40233882032794,5.33449090611475,2.2153148662902,7.89827049813217,9.57065184346305,2.64103085934262,3.26109728465742,1.779,5.05692291434458,4.80557706868569,1.29987998479444,0.557380102564103,1.96761531606494,2.18544351811651,-0.715056755966807,2.15702973890016,2.39582738697706,1.27237455177318,1.49417435394936,-0.768,2.05676768165511,1.96708555906562,0.18022067467154,0.912187384615385,1.76961487540506,2.09482229417107,7.97699459936258,1.57740668692871,0.733991717948718,0.231781822515681,1.47872729157259,8.52683674558527,0.205604071232007,0.167740381909867,0.255174340496147,0.503381988868158,0.0301845304775983
2.89211066418154,3.37858973064807,0.367111871428722,4.60579089700434,5.38052641582958,1.54715997879987,2.10197835383717,-0.555,3.71511984973478,3.59845445257554,1.43615889400511,0.627929215384615,WI_S03_P04,4.1626064033877,5.0167294962219,1.87647996749671,9.48217089229279,11.4278127196624,2.35906358540841,2.9715306661719,1.86,4.95693370961917,4.60416359759855,0.972746927257232,0.438992974358974,1.97363892414701,2.1945033828862,-0.723585175379548,2.16594227570656,2.40832686922638,1.31193121008675,1.53728006557036,-0.776,2.00210222656941,1.90917462321542,0.183175930774532,0.911214923076923,2.53833808764397,2.6774270320717,22.5344231317365,1.32956671161527,0.674657891025641,0.298445721797677,2.76293892964693,28.8435876673397,0.251282126008601,0.173183472850221,0.169940358613999,0.502898224737295,0.0336141723272672
2.51293006404831,3.06655895942181,0.542019002499382,3.52888924173424,4.30634623536397,1.31028432029083,1.83718235349677,-0.135,3.46396683921927,3.39530353038706,1.52453324213627,0.712102276923077,WI_S03_P03,3.22157561427683,4.13417957372338,1.85634314229145,5.59077456995814,7.17452228219745,1.51473330986019,2.78010215639642,1.649,4.50154062689345,4.28789408273589,1.17857933204106,0.576230641025641,1.84373965508718,2.05865014562557,-0.698464647964412,2.01345611696406,2.24814914457256,1.24696631871114,1.45264241986801,-0.754,1.80970054990359,1.72110331659384,0.194915886194133,0.915708884615385,2.33561048110881,2.55274688139288,15.8478877820407,1.40780157771948,0.745201673076923,0.264229813026517,2.82528762876968,20.2407856205038,0.28858957695673,0.254215483132638,0.306225642229799,0.597258584646433,0.0271524411738191
2.33615991918448,2.59955615522089,0.00942992785298774,4.03007312492256,4.48445387314918,1.75136803670731,1.99986624552744,-0.553,2.27520334697101,2.23455459675149,1.05671383207529,0.579681769230769,WI_S03_P02,3.35504087334906,3.71132980622355,1.20198234706257,9.4797124569789,10.4864115592413,2.51364357059628,2.99532235327018,0.962,2.87407370484622,2.81251180285235,0.850194780092752,0.353918,1.74675455345796,1.95650475211146,-0.680150572013721,1.90259788274748,2.13106174051959,1.20626116575143,1.41200885266347,-0.738,1.56371050371911,1.4757383210722,0.21625827243926,0.918089192307692,1.20614688511513,1.23924508092143,10.1468537992388,0.975357652852239,0.635728019230769,0.302195018634223,0.987066741301604,11.7383112775548,0.117433532179092,0.204112540789397,0.226765681033148,0.272122636378505,0.0598206777532348
2.32308670413263,2.79588394143697,0.404956890158256,3.2734638629564,3.93968293608361,1.43068270416609,1.97914855430309,0.006,2.54202618930327,2.44832963351953,1.33741018104351,0.709672323076923,WI_S03_P01,2.72240056917901,3.44457699295986,1.53992402961966,4.59710887774971,5.81659277246021,1.54231838477015,2.74842100122961,1.322,3.11177531948495,2.92370190814493,0.973225093827407,0.59219841025641,1.92229859319847,2.14509060127453,-0.733280035595826,2.17044573789014,2.42199769036806,1.32811595879276,1.53759227365385,-0.815,1.70583215730793,1.60837753608552,0.213300636053054,0.885669961538462,0.634075210500718,0.820842292431406,2.12606756503417,1.17733298138485,0.738332608974359,0.169942612325973,0.664675119175554,1.54448651945076,0.0998778097594058,0.151209833452358,0.153970300491805,0.29989044448495,0.03123251444392
3.49296045036566,3.71614594394884,-0.322657635770668,8.05005208416498,8.56441658193264,1.59920980487239,1.77644757873685,-0.73,4.48469501377003,4.43368078304683,1.02464432451906,0.433905323076923,WI_S02_P05,10.8999796951514,11.1368036198666,1.7110997080616,90.9777760228077,92.9544507123174,11.6037633981394,11.7122976823508,1.675,5.72858003926389,5.63267875036649,1.09609143355501,0.119809256410256,2.02166700510972,2.24216592240087,-0.726567942165964,2.23398284434289,2.47763859832195,1.2789722436394,1.50948666771191,-0.773,2.12791901000442,2.0374330369317,0.188052263499983,0.904960846153846,5.51821229216598,5.48859785693608,78.0962315748115,1.23890256862075,0.512063198717949,0.407362388692377,2.90783971166904,66.2900428661212,0.0585103257669351,0.162683296874749,0.21379337700641,0.288219198322085,0.0506217933769839
2.11543285625809,2.75776502003505,0.494453873449166,3.11910257858781,4.06619002805219,1.12530973513962,1.86477934351494,-0.318,3.00318022462265,2.89840729872534,1.5057890212852,0.678218430769231,WI_S02_P04,2.33917659121724,3.48393747700155,1.87233445466531,4.47720828616676,6.66829250903256,1.10718065373271,2.60374672347369,1.732,3.6810820728276,3.42345352293194,1.15330215490913,0.522463205128205,1.9228014433283,2.13335923859888,-0.68990413313729,2.1090827722033,2.34003944227402,1.14385029614891,1.3732811074212,-0.742,2.24544813231703,2.16857445220029,0.196891831446331,0.911676615384615,0.583905772848094,1.10617350559642,4.90173465614677,1.42822784931479,0.716447230769231,0.24194978497075,0.968082997422656,5.15057524504063,0.195200130669228,0.328875189708834,0.42432946539809,0.443661437534203,0.0630034769002981
2.75885641463439,3.16866310522449,0.333476854104783,4.60165688673301,5.28519727324242,1.66039031555836,1.94949442163859,-0.535,3.12363846491166,3.10290899547526,1.47947875274495,0.599535446153846,WI_S02_P03,4.28852878492157,5.02195002155392,1.90258060278707,11.0398062180984,12.9278262675679,2.54791296947129,3.89424684631059,1.838,3.96153703275606,3.74548633579112,1.24240990469268,0.388460512820513,1.78551291657465,1.98954019740014,-0.664661004290516,1.94938218141359,2.17213450208931,1.23706386253877,1.43216793708001,-0.718,1.8825479887413,1.80355306223401,0.193018919702166,0.915937846153846,2.30313196458335,2.36442174070568,16.1714859310132,1.3018731591918,0.651889647435897,0.300371612890667,1.99349185311069,18.6491892776854,0.184789371128756,0.353030897901111,0.413469581288426,0.317109646935923,0.0667173635313646
2.99347689895507,3.21195001021178,-0.237619613384364,6.54334796325547,7.02090153584747,1.47290495280585,1.65085705014093,-0.685,3.68870353884791,3.6616432805625,1.0489774083023,0.457483984615385,WI_S02_P02,7.71643201238066,7.97101259676076,1.53282892103149,50.8969429419117,52.576135275431,6.40384290875409,6.60194289584513,1.225,5.07159715499773,5.05341789991224,1.20834157485247,0.151608948717949,1.8208415124596,2.03039023637585,-0.677142645233638,1.98752624158676,2.21625761926278,1.17827840513183,1.38410873850287,-0.732,1.92007237678378,1.83797736281181,0.199953507675116,0.916134576923077,3.93395298996046,3.95537487710781,41.1140632280267,1.23184006076848,0.533630807692308,0.396307553707457,2.88636564463759,34.8407690071755,0.0511030401947206,0.117145569707383,0.119694762208051,0.553452935836154,0.032241865641718
2.38736173953673,2.71115552276273,0.0840769207608031,5.04574192170823,5.7300872552851,1.21335773784981,1.71300102159922,-0.489,3.0684209327904,3.04906666838522,1.23507078563099,0.473143846153846,WI_S02_P01,3.82897963658673,4.37781696321713,1.4339188591166,13.9095282817106,15.9032887718106,2.47370511581312,2.94735593371415,1.091,4.26496396954269,4.14751568670439,1.20832195605961,0.275277461538462,1.6139380810221,1.81710724062659,-0.64004000933034,2.09684755760029,2.36080734707783,1.00270534056621,1.24757404589868,-0.69,1.7307037062346,1.66343811736185,0.243151078347833,0.769697384615385,2.57698499013763,2.60924330985442,17.1831345918782,1.12358804337171,0.522065262820513,0.287912967708843,2.89158949123041,19.6209456381401,0.0995879672481471,0.445030065937613,0.724952216308835,0.539850165523661,0.114786664739926
3.09124650666401,3.3473123206821,-0.300982527880842,7.16808354836918,7.76185733664713,1.58710932200652,1.7687359893438,-0.737,4.05104196307692,4.01350129585726,1.12042672494028,0.431251461538462,WI_S01_P05,8.69104499213251,9.13040186209852,1.97159736751829,76.4476483504346,80.3122928812032,8.0665954404569,8.26888220982739,1.971,6.34477466904579,6.1602149796511,1.27861753951326,0.113686230769231,2.03861338162064,2.26026247744257,-0.728050919113113,2.2463825095164,2.49062139099998,1.29266933126767,1.51060650071416,-0.768,2.21986693404246,2.12986319449175,0.176895016052728,0.907509461538462,6.52151230381884,6.4872097229206,249.868024260912,1.39859227972328,0.510314288461539,0.415901897062199,5.41085794904298,294.938585170174,0.104196068484449,0.22254615709455,0.26519793320673,0.605870156047278,0.0478280599518853
1.53930812421352,2.07389771185744,0.481702999034489,2.2215018959167,2.99301200737998,1.11792128524329,1.59719191082349,0.087,1.83839436091259,1.83770263307943,1.3026901465143,0.692913261538462,WI_S01_P04,1.65436677930587,2.50150350533974,1.46280694402505,2.732543773346,4.13177290128329,1.19535308591228,2.18038184729189,1.172,2.13452483222838,2.07985507774619,1.07256101680692,0.605431025641026,1.41240710745763,1.60270046558744,-0.599761451873995,1.71480234389782,1.94583735839627,1.03920835254534,1.23815568487972,-0.668,1.43262080349524,1.38131594872835,0.263955563764485,0.823655923076923,0.319840264671924,0.622017086388239,1.69566689731764,1.07844436534299,0.714124179487179,0.172161492756399,0.501621219237245,1.56902929471656,0.160049964424367,0.301759782461571,0.388532405009425,0.323801101385107,0.0767908504292369
1.78337765378806,2.10130483676453,0.0355130570159826,2.78654741140043,3.28331216947348,1.1825565525589,1.50696947547056,-0.374,2.38557958706766,2.30870843333772,0.934307057315793,0.639995446153846,WI_S01_P03,2.0061162070947,2.47218085685501,0.973611148954534,4.41473239621732,5.44037124044376,1.16459306197487,1.76816062618756,0.814,3.21157466067594,3.10236746639045,0.670618701625846,0.454414,1.61775020809705,1.8258009905118,-0.660982762071244,1.76216468739657,1.98878789543049,1.190268877187,1.39530677630405,-0.732,1.4812693487082,1.40127473774858,0.221240431073353,0.918047115384615,0.452727760385149,0.543270103043948,2.69912644457756,0.855440514368132,0.685293044871795,0.257451920102561,0.527481377068675,2.39771612747361,0.135304574899389,0.26949405733058,0.31194215493965,0.201633567304574,0.0416919070320247
3.04297727908331,3.26169035507882,-0.532785673712667,7.73555529927588,8.29154600800297,1.42506140218588,1.63475823900661,-0.772,4.0307629097985,3.96859128955558,0.773123475674667,0.393375415384615,WI_S01_P02,12.1728389389753,12.3608215793521,1.71633188051301,216.323982708341,219.664629343872,10.3885815441762,10.6473225272835,1.682,4.84409176629936,4.79250760492388,1.08120859245316,0.0562713333333333,2.18543782467876,2.40704641969165,-0.743982362506214,2.43099350735382,2.67750203281568,1.2706297651165,1.49975631353897,-0.786,2.64667661886285,2.56226735643866,0.15665607613579,0.898989576923077,6.94836839960055,6.89490900098571,478.252964910308,1.19427329046238,0.477270711538462,0.436249036130632,4.48608639867687,531.386564286514,0.0503716139135995,0.188822562006292,0.209780507209338,0.443851605785278,0.0657696247355608
2.42091227578196,2.63386498172252,-0.63967929431118,6.42909646220097,6.99462438408171,1.22844332388597,1.43658831959612,-0.735,3.48991749012992,3.43548365815754,0.538760429277706,0.3765556,SY_S05_P05,10.562029560483,10.6277226349843,0.952006378631167,313.130776655045,315.078368575863,8.25707121199763,8.28935483014208,0.459,6.52246745593946,6.60574747395095,1.2565914888004,0.0337304102564103,1.95818321479276,2.17952335629029,-0.730161406590248,2.19847795445351,2.44697943166049,1.16414646844802,1.38119549666222,-0.746,2.54458856084119,2.48136463397022,0.254841906924581,0.8906995,5.90060911288004,5.88999696435468,86013.2646963379,0.833345674199176,0.461921269230769,0.443993326995892,3.76028949145189,121518.376083899,0.0304125621824372,0.574042773232772,0.772176122875503,0.362697754173577,0.1526146601918
2.89435411172679,3.13311820054291,-0.356342969559419,6.6131610396554,7.15870084193118,1.61224951542867,1.79455426220552,-0.748,3.55454266294819,3.5303947780242,1.06821225168749,0.437665753846154,SY_S05_P04,6.50506571677343,6.7825558164971,1.4977305903253,48.8082107384797,50.8902489306892,5.28605911809545,5.90345305732161,1.018,5.39180037945085,5.42486461111052,1.3422486721913,0.133278102564103,2.08680724222098,2.31694026390466,-0.770926814515227,2.33385956189422,2.59123750380343,1.35667313675771,1.57828102694039,-0.798,2.32216522678095,2.24195525420086,0.230285923092729,0.894144307692308,6.04451065715002,5.985822523901,6391.12633899952,1.18719704769004,0.513454403846154,0.406525318405833,5.48100897183039,8986.18315530261,0.149396231046428,0.512969439146766,0.688593023791855,0.663466948007811,0.139137087464804
2.45623548445088,2.65931048795203,-0.527180318376555,6.30337058979811,6.82451647043359,1.28071230180708,1.47094867347573,-0.692,3.33719456606509,3.28136525796365,0.625628358221452,0.389670169230769,SY_S05_P03,9.59623133681066,9.73718653722362,1.25954782285993,188.195366652712,190.959693052553,8.6983691000095,8.96977758921591,0.944,5.81340027281379,5.81701915311216,1.08663459421645,0.0509907948717949,1.84751462354383,2.05589805319075,-0.679466553507276,2.05823233336954,2.29038287073038,1.1682893477217,1.37433838627901,-0.708,2.11893996389182,2.04135200761221,0.17012697330458,0.897622,5.99561054361457,5.9397219890198,1450.00453834691,1.12356520009497,0.474033788461538,0.438533509008163,3.77277416022555,1976.74756061343,0.046113463747412,0.292380286667785,0.359789173203343,0.799497634000801,0.0917830427853445
2.70257819644238,2.91518000510549,-0.565385412316675,6.96597146377924,7.51395861702595,1.36345333620187,1.58071914013844,-0.735,3.63955623707367,3.58254705934336,0.680410724557948,0.3879686,SY_S05_P02,10.8767315192811,11.0036563841174,1.33143069833938,217.522136806483,220.060488310712,8.79810110194234,8.93978240786643,1.005,5.26924908350597,5.31818183056648,1.23390849204483,0.0500028717948718,2.01707483167548,2.23687671476492,-0.724424146269307,2.25412203259414,2.4997550947379,1.24205354151904,1.46851046982989,-0.752,2.44074355771476,2.36522434651114,0.217470295020641,0.894838346153846,4.77467654074175,4.7212890525324,459.093062408947,1.0352987464674,0.472155275641026,0.437077384231389,2.07629651034918,587.021553009004,0.0304706553232131,0.431259243226276,0.551952410286149,0.562822470444158,0.116691446291783
2.81742337084454,3.02723420777589,-0.482262960906107,6.9961361942473,7.51713179802861,1.36057928839153,1.54860130440343,-0.723,3.88537897355455,3.84194236394281,0.811200550028125,0.402711338461539,SY_S05_P01,10.4766406222407,10.6344019973139,1.46110539988651,147.957949357397,150.185958352386,9.58723860139091,9.72288300865541,1.136,6.0083105724864,6.04841521671709,1.2958430671391,0.0708082307692308,1.91372698523576,2.12970127821487,-0.711544539044904,2.12527061903043,2.36511873889055,1.197178766935,1.4164624950912,-0.744,2.2095389491708,2.13417107280033,0.19900940961593,0.900462730769231,5.26800825508543,5.24184463792754,1704.32268853627,1.13297746623721,0.48527517948718,0.428998974085847,4.19050770589457,2378.29834701842,0.0359403814051816,0.392896355744711,0.467952932083978,0.57631012012684,0.0911263113854335
3.56187319001708,4.668913828225,1.62239963758596,4.44369482649003,5.82480821663157,1.93214543966028,3.50545988423773,0.579,3.95662654969044,4.07500501499844,2.72587737664454,0.801556661538461,SY_S04_P05,4.76141211955217,6.61823182694195,3.63786454477168,6.59789558364997,9.17089330773135,2.83247330084504,5.31947854587271,3.531,4.54692334176174,4.20277651908727,2.21013745520569,0.72165617948718,2.15210585420866,2.37832466573641,-0.745502330781622,2.33598975681073,2.58153754224763,1.31314260459369,1.53670328951298,-0.792,2.46532867368798,2.37720805237186,0.205833809825743,0.921282230769231,1.55040372377677,2.40056296208497,4.07656233094501,2.30662218501069,0.821080006410256,0.127019099950666,1.34265722636396,2.86877527367578,0.106486220780934,0.358800745169794,0.38957976677903,0.692210255970587,0.0849269128878074
4.36829938774144,4.91953084978375,1.026806131641,8.10346484436042,9.12603321188132,2.08207828863374,2.19504419089911,-0.456,4.93177384602069,5.28753813248143,2.77508193739071,0.539065630769231,SY_S04_P04,9.16494739219014,10.3910689021755,3.9880348643217,28.7770176953018,32.6269165413666,7.84310802552147,9.43519485755329,3.736,5.02449771735831,5.0225757624648,2.83801352658324,0.318481487179487,1.7337646381081,1.91442964251762,-0.599478719574304,1.99345712854341,2.20118309837948,0.991367742061441,1.1791357004179,-0.633,2.05906611592364,1.99683844765814,0.217570287790303,0.869727576923077,4.38403937136035,4.84531641615566,21.9593729998266,2.52806972060071,0.593726044871795,0.294080961961977,2.31928168840963,18.3229652439573,0.0736638705572275,0.523124851216083,0.509383601475888,1.25115151992895,0.127375040830644
3.23544021966233,4.52589531129836,1.60173115586362,4.85035816564985,6.7849231602627,1.79959023113597,3.24965013501454,-0.404,4.24518691048809,4.36465706280827,2.91182619689581,0.667051815384615,SY_S04_P03,4.78796033876723,7.3414228533257,4.37686747050379,9.42095086702869,14.4452290958347,2.7834103182966,6.05116633385664,4.238,5.49010139507994,4.75799104940075,2.07658916143262,0.508224743589744,1.92768341931666,2.15460097321798,-0.73527094287794,2.12960765716596,2.3802947541712,1.2906781163404,1.5153220779755,-0.778,2.01861199822554,1.93129673230475,0.202067598746371,0.905182423076923,2.18058458988581,3.22621043973004,16.1063929118094,2.72086842634215,0.706357397435897,0.246357815880399,2.1152201038451,19.1227904552701,0.198691720831358,0.243057627417529,0.310865762705328,0.770547016738124,0.077119652176732
3.68721938389265,4.11808406044305,0.433596192069181,7.63407045016732,8.52613868718168,1.72396983732315,1.86945473333804,-0.649,4.2350617945816,4.46873796593832,2.28230028514456,0.4829952,SY_S04_P02,9.27351053067975,10.3580962973228,3.84251741467751,46.3404256811346,51.7601818724565,8.57084972450223,9.58241308335223,4.179,4.40644987375429,4.27162008375326,2.31455389788912,0.200117076923077,1.83865134885286,2.05326774722163,-0.694306850129892,2.02675571615098,2.26332857834424,1.24514095587608,1.44762184288577,-0.722,1.92440008742843,1.84209830710985,0.20788975093063,0.907189423076923,4.24250160257996,4.49778625729048,70.3433211526581,2.14944594631796,0.553344019230769,0.379494935040405,2.19011984713524,75.1734105462939,0.15257594973644,0.250130641197568,0.29282913207588,1.50273918279686,0.0907965341338645
